author,content
ladygaga,Just another day at the Haus of Gaga office with Ruth Hogben #artpunk #technologyjunkie https://t.co/Bf4yKYaeRl
ladygaga,"On deadline as Guest Editor for @vmagazine Photographers,  writers, stylists, hair, makeup,… https://t.co/SlsjhvOTKf"
ladygaga,You are stronger than hell and we love you ❤️ @YolandaHFoster
ladygaga,Tuxedo by @Brandonmaxwell https://t.co/nN9b1Mhnkc
ladygaga,"Thank you fans and The Grammys for nominating my song ""Til It Happens You You"" for a Grammy! Me… https://t.co/DYIMtFEZop"
ladygaga,You are so amazing @itstonybennett I fall in love every single time. ❤️ that performance was just heaven.
ladygaga,"Happy Birthday Frank from backstage 🎂 Love, Tony ❤️ Gaga https://t.co/2nZEd0pUQ6"
ladygaga,Today I will enjoy the gift of life. I will do that and only that.🐛
ladygaga,The Queen and her Birds... https://t.co/BwBdE2vZGh
ladygaga,"Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that. -Martin Luther King, Jr."
ladygaga,So you know I'm so excited for this movie because not only is @TaylorKinney111 in it but it's also a HORROR 😍❤️ https://t.co/WLGur4vb5a
ladygaga,There is a 🐛 emoji but no Butterfly.
ladygaga,Sunset at home with @MissAsiaKinney and Koji @billboard https://t.co/984cvCQb08
ladygaga,Thanku @inezandvinoodh for photographing me @billboard WOMAN OF THE YEAR. I felt like a human storm w mom and dad ❤️ https://t.co/zKDor5zYIu
ladygaga,Thank you David Casavant for the Dior Homme by Hedi Slimane jeans he lent and then gave to me… https://t.co/YMwqjPYTyO
ladygaga,Today is your last chance to vote for me at the People's Choice Awards! 💋 https://t.co/CcTDcix3Qj
ladygaga,Thank you to my fans all over the world and @billboard for making me WOMAN OF THE YEAR. I'm here because of you! https://t.co/DKN6Qbi9cK
ladygaga,Happy Birthday Frank 🎂 https://t.co/cueMxNDRyA
ladygaga,Nothing I love more than when my guy's proud of me. 🍝#TonyGaga #Sinatra100 https://t.co/BhwODSkVOJ
ladygaga,I loved getting all dressed like a lady for Frank tonight #Sinatra100 Tony+ Daddy + Jack Daniels= a swinging bday! https://t.co/BZW9tObosG
ladygaga,"Thinking of the world today, praying the media doesn't reward killers with notoriety. Inspire peace. Use your power for harmony, not ratings"
ladygaga,A beautiful couple got engaged at my fathers restaurant @JoanneTrattoria. Do yourself a favor and watch it 🍰 https://t.co/mzMg3HJ5IJ
ladygaga,. @TheRealDaphne I'll miss you chaos angel 🌩 https://t.co/O0tEEPIRU1
ladygaga,. @karliekloss hey look it's Karlie Kloss and a small blonde child!!
ladygaga,Thank you fashion thank you music thank you friends. 🐛 christopherkane https://t.co/uzBuD7kOGb
ladygaga,This January I will be the guest editor for @vmagazine. https://t.co/d2uCsKwY5F
ladygaga,Airport peekaboo 😎 https://t.co/zduqLfRnL9
ladygaga,Ok so I'm making thanksgiving cooking plans I need recipes people lets put the Internet to good use… https://t.co/RukcbophGf
ladygaga,.@AHSFX HOTEL Episode 7 'FLICKER' starts in 20 mins on the East Coast! 💋🔪💃 Spend more time with the young Countess tonight!
ladygaga,"#BraveCharlie bornthiswayfoundation, an opportunity for people all over the world to learn about… https://t.co/mX1FoPiDmU"
ladygaga,https://t.co/LLTu3bPjKP
ladygaga,Just posted a photo https://t.co/8GcTe0WHhV
ladygaga,Think calm anti-inflammatory thoughts. 🌱
ladygaga,Love this artwork of Mr. March!! #AHS https://t.co/O6pFnXVr4a
ladygaga,Checkout this just released inspiring film @MyAllAmerican starring my co-star @FinnWittrock. Beautiful true story.  https://t.co/rgGVivXnnZ
ladygaga,So proud of the whole @NBCChicagoFire cast for sticking together and making this franchise the sensation it is!  https://t.co/8nQ9jY7lNM
ladygaga,😍 here we go!!!  https://t.co/tKK2AhZAxL
ladygaga,"The new episode of @AHSFX ""Hotel"" starts now! 😈"
ladygaga,"Today isn't just the 2 years bday of ARTPOP ( which makes me so happy) , but also the premiere of @AHS episode 6! https://t.co/fmRYRXF2OP"
ladygaga,Just me and Fozzi Bear relaxin 😌 ready to watch some murder mysteries and learn lines https://t.co/jwbqwMNBze
ladygaga,So honored to be nominated for a People's Choice Award for Favorite Sci-Fi/Fantasy TV actress! Vote here monsters!❤️ https://t.co/IyCeD26X1q
ladygaga,Fashion by BAHA EAST https://t.co/G36XSWoqOL
ladygaga,All in a day's work for the best manager a girl could ever have! @bobby_campbell we stole my Grammys from mom &amp; dad! https://t.co/SUnyZyHtbR
ladygaga,@Danielsevilla17 a lot of studying
ladygaga,@PacifierGaga its was so fun! so surreal to scare kathy bates!! it makes sense to the countess but not to me!
ladygaga,@denisohare  wouldn't have rather been in that scene with anyone but you!
ladygaga,"@TylerDoesntKnow yes, i have a true love for the art of darkness, morbid romance. Its been very enjoyable to return to it"
ladygaga,@Doogi_ i get lost in it everytime! its constantly surprising to me #monsterhotel
ladygaga,@whoisalbertx laughing in between takes with the cast. we have so many good times.
ladygaga,@LesseJongerbeam its made me a better listener because i have to really focus +listen to my fellow actors in order to have some conviction
ladygaga,"@1800honeymoon @AHSFX getting to know the cast, falling into the script w/ them. theres a lot of really deep work going i love being around"
ladygaga,The new @AHSFX episode has started! I'll take some questions about the show during the commercial breaks. Enjoy! #AHSHotel #MonsterHotel
ladygaga,"Getting ready to watch myself as ""The Countess"" dressed like a damn Scream Queen. #AHShotel https://t.co/LUZslrtsUI"
ladygaga,Get ready to watch tonights new episode of HOTEL... It's one my my favorites so far! 😈
ladygaga,Help out someone in need today and give back. 1 dollar will make a difference. https://t.co/hbT3aM1E7H
ladygaga,Love this suit @neilbarrett and amazing heels Paula Cademartori https://t.co/UHPfdEQYWc
ladygaga,Love my @YSL t-shirt they are the best! Custom @MaisonValentino purse very vintage @ManoloBlahnik kitten heels ⚾️ https://t.co/10LGjULsvp
ladygaga,@cheyennejackson @Tonycotina YAAAAAASSS
ladygaga,"We all came together to honor Ryan Murphy. #amfar we love you so much, your speech was brave and… https://t.co/0eZq3oS2mD"
ladygaga,The world can be such a dangerous place. 💋
ladygaga,Watching the Livestream with u now?! Tweet us about it #ahshotel  https://t.co/JdY48FAQME https://t.co/OB0YH620rx
ladygaga,"Can't wait to watch @AHSFX tonight! I'm ready for ""Devil's Night"" at the Cortez 😈 set the table for dinner...set the TV to FX!"
ladygaga,"Last night, she saiiid oh baby I feel so down 😇😈 https://t.co/7SJgoc3q1h"
ladygaga,WATCH NOW: live stream of #EmotionRevolution conversation with me at @YaleEmotion https://t.co/1UJswvjbmT #IamNotJust
ladygaga,"This is about changing people's behavior, changing culture, changing the tone of how we value our… https://t.co/C1BAPozoN2"
ladygaga,Fill in the blank for a RT. Make a T-shirt take a selfie post it. Join us in our #EmotionRevolution.… https://t.co/rr6GfWIOLr
ladygaga,Today tell the world #IamNotJust CONFUSED SAD BEING DRAMATIC #emotionrevoloution @btwfoundation @YaleEmotion https://t.co/lPokcwHfaV
ladygaga,Heading now to my foundation btwfoundation and YALE Emotion Revolution event I am so excited to see… https://t.co/gnCaoYXE15
ladygaga,I am proud to stand by @NYGovCuomo as he works to end discrimination against the transgender community: https://t.co/0Kq6EitJpq
ladygaga,"Pic from the night she played me that gorgeous song ""Hello"" for the first time I love you girl go get 'em👩‍❤️‍👩 https://t.co/NPuptaMS2x"
ladygaga,"I can't wait to hear from youth voices at the #EmotionRevolution Summit Oct 24! Together we're building a kinder,braver world @BTWFoundation"
ladygaga,Candle In The Wind @eltonofficial #EltonAlways
ladygaga,"What's a lady to do sandwiched between Jeff Koons and Paul Simon, I supposed I would just gaze into… https://t.co/do12iNsCCX"
ladygaga,Thank you @marcjacobs and @Brian_Atwood for this beautiful piece  and fuchsia pumps to receive YOUNG ARTIST award! https://t.co/6ZZ0bzg0rp
ladygaga,"I was so happy my parents were there for this award, they've supported me through my most neurotic times making art https://t.co/FkAUoPvxhn"
ladygaga,Alexander Wang https://t.co/6zB1y4bOmf
ladygaga,Happy Birthday Darlene! Some people are just so sweet and special and that's you #ahshotel #family… https://t.co/WFV9GtB7yI
ladygaga,"thats how i feel on set, i am so lucky every day to work with SUCH AMAZING TALENT, its so true! #AHShotel https://t.co/sRwNfmVaNr"
ladygaga,"Check out episode two of HOTEL ""Chutes and Ladders"" directed by my BRILLIANT new friend Brad Buecker. https://t.co/p9sswgFPf0"
ladygaga,Thank u @billboard for putting me and daddy E on the cover together in the name of ❤️❤️❤️ for those in need. http://t.co/ypGu3cvKpW
ladygaga,Tonight some shit's going down on @AHSFX! ❤️🔪🍷👍 #AHSHotel 10pm on FX!
ladygaga,"A peek into tonight's second episode of @AHSFX ""Chutes and Ladders"" !!! So excited ❤️❤️❤️💋 http://t.co/A7uJWBOeUT"
ladygaga,Snuggling up on the couch to watch @NBCChicagoFire new season premiere tonight! 😍😍😍
ladygaga,"@GatesNOTFences u are so intelligent &amp;special to speak out in such a compassionate way, I will be certainly more clear thank u monster ❤️"
ladygaga,".@GatesNOTFences thank u so much for your informative article, on the show we use metaphors &amp; fantasy to convey social messages survival"
ladygaga,Love this joint in Queens. Polenta fries yum https://t.co/bb1avTuINn
ladygaga,"Loved singing last night for my Italian American family, nothing like jazz to let out some of your blues ❤️ http://t.co/yPLBg0aRsD"
ladygaga,https://t.co/nYGJ13R0CJ
ladygaga,. @shewantsrevenge @AHSFX  it's been a long time coming http://t.co/hLJWCp6d47
ladygaga,Where's the purified blood Donovan you know I'm gluten free? #ahshotel https://t.co/dO285jN6Sy
ladygaga,@jpeck83 incredible hot levels of woman
ladygaga,@EnigmaPopstar2 so many people told me I would never make it ESPECIALLY as an actress but you can't give up on yourself just stay committed!
ladygaga,@Beecckkiilikes_  thank you little peanut! I wanted to do a good job I'm such a huge fan of the show and cast!
ladygaga,Last night was amazing lover @MattBomer see if Miss Evers or your mom are around these linens are 1200 thread count http://t.co/CE7uga6YRM
ladygaga,@_gagafied_ You guys are my sweet angels that lift me up and give me the confidence i need to be fearless. love you too!
ladygaga,. @MsKathyBates I love you Kathy! Already an inspiring journey through the mind of Iris ❤️
ladygaga,Watching at home on the couch with my baby @TaylorKinney111 keeping me calm! 💋🔪
ladygaga,I'm too excited I need an inhaler and sedative drip🎈🔫 #AHSHotel @MrRPMurphy
ladygaga,. @MrRPMurphy The world is about to see your masterpiece! I love you! ( and I'm gonna be AN ACTRESS IN 40 minutes on the screen mom!)❤️🔪
ladygaga,"My best friend over 20 years opened her restaurant last night. THE POMEROY 36-12 ditmars boulevard
Astoria, NY 11105 http://t.co/UaJWRmfIcS"
ladygaga,The Pomeroy in Astoria Queens is now open. The head chef is my best friend since I was 4! #hometowngirl http://t.co/srpOTVMQWK
ladygaga,Talking #AHSHotel on @FallonTonight with @jimmyfallon tonight! He's the best! ❤️❤️🍸 http://t.co/6zm34K8MvK
ladygaga,Thanku @JANTAMINIAU for this chic gown that was surprisingly airport friendly (with the exception of security) 😍 http://t.co/9egc2BnuW9
ladygaga,Proud of my friend @TamarBraxtonHer for her new album #CallingAllLovers 💋 http://t.co/oRZ38Je8Vk
ladygaga,Some people just like to drink blood for fun. #ahspremiere #AHSfans #ahshotel https://t.co/eMk8lnIS0Z
ladygaga,Can't believe I'm about to go to my 1st premiere as an actress! I couldn't be more honored to be a part of this talented magical cast ❤️
ladygaga,"Give me just one chance, and I will show you love like no other 💋💋 https://t.co/94dteonhQP"
ladygaga,".@tomford Love you Tom, love you Nick. love you Nile. Beautiful day filming w/ 3 talented, brilliant, &amp; CHIC gentlemen. #TomFord #TFWSS16"
ladygaga,"The first time Tom Ford and Nick Knight worked together, I got to be there. 😭 https://t.co/0VnmEqyA2U"
ladygaga,"Excited to watch #ScreamQueens tonight at 9pm on FOX, when we show an exclusive preview scene from #AHSHotel! 💋"
ladygaga,I can't believe @billboard named me Woman of the year thank you so much 💗💗💗💗💗😔 I am so so so so grateful. My gosh good morning! ☕️
ladygaga,We have a lovely pool here at The Cortez #AHSHotel #9days http://t.co/C7b1Dw0n3f
ladygaga,My darling @itstonybennett 's new album THE SILVER LINING is out now 😎🎷🎤 http://t.co/VahkellP5z
ladygaga,My manager @bobby_campbell made Billboard's #40Under40 Power Players List. I wouldn't be where I am today without him http://t.co/84L7RiX5cg
ladygaga,Nothing like a family dinner 🍼🍷🔪💋 #AHSHotel @MrRPMurphy #13days http://t.co/0cs0LTZel6
ladygaga,"TEXT: I'm gonna kill you now.
TEXT: Wait WHAAATT!!?
#ScreamQueens"
ladygaga,Yaaaaaaaaaaaaas . @MrRPMurphy #ScreamQueens
ladygaga,I can't wait to watch the 2 HOUR season premiere of #ScreamQueens tonight on @FOXTV !!!! @MrRPMurphy 💔💔💔🔫🔪🔪💋😈
ladygaga,Everyone @ScreamQueens premiere have fun &amp; ROCK IT I wish I was there but still working for @MrRPMurphy #ilovemyboss #ScreamQueensTomorrow 🔪
ladygaga,VOTE for my girl @TamarBraxtonHer on #DWTS #TeamValenTay 1-855-234-5612 💃
ladygaga,"@MsKathyBates @MrRPMurphy I learn so much from you every time we work, thank you for being so generous, it's made a real impact on me 💋"
ladygaga,.@voguemagazine on @Brandonmaxwell #emmysfashion http://t.co/1K64dBfkDo
ladygaga,After Party with the best gang 💋 #Emmys https://t.co/Ccjx7GsROI
ladygaga,"Thank you @MrRPMurphy I'm so excited to be a part of #AHS I always wanted to be an actress, u made my dream come true http://t.co/NxOVD6CABS"
ladygaga,A toast to my favorite party dress also from @Brandonmaxwell  SS 16 Now that's how you have a cocktail at the Emmys! http://t.co/Fj7ctJNOUC
ladygaga,Thank you to @Brandonmaxwell for dressing me in this beautiful little black gown from SS 16 for my first #Emmys ❤️! http://t.co/KhMEl17ilB
ladygaga,Good luck to all my new friends on #AHS at the #Emmys tonight! I'll be there to cheer you on! @MrRPMurphy 🎉
ladygaga,"When ur awoken 3:45am by ur crazy friends being loud, letting themselves in to smoke on the porch yelling ""bitch come fit this dress!""#Emmys"
ladygaga,"Learning lines, writing songs, rolling around with my dogs... Ya know..🎨 https://t.co/4LWBT8di8C"
ladygaga,"while @bobby_campbell sits courtside with a laptop. ""MORE SONGS GAGA, MORE SONGS"" #myHaus https://t.co/zB8cuTrHMV"
ladygaga,#TilItHappensToYou is available now for download &amp; streaming on @AppleMusic http://t.co/uPgrU0ppAx #TheHuntingGround
ladygaga,WATCH #TilItHappensToYou PSA: http://t.co/q9KWKRw14z A portion of proceeds from sales of the song will be donated to orgs helping survivors.
ladygaga,We hope u feel our love&amp;solidarity through the song &amp; perhaps find some peace in knowing u r not alone through this film #TilItHappensToYou
ladygaga,".@diane_warren &amp; I made ""Til It Happens To You"" for people all over the world who suffer from painful life experiences. #TheHuntingGround"
ladygaga,Can u blame me for being in love w my assistant . 🚬📱📱👑 https://t.co/EYvHCDuFv9
ladygaga,.@TheRealDaphne not only the glove in both black&amp;silver but my inspiration for The Countess PERIOD. Daphne Guinness http://t.co/baowZ3SghV
ladygaga,Let the Countdown Begin #AHSHotel #3weeks 🔪💋- The Countess https://t.co/beuumyOmbM
ladygaga,It all reminded me of why I fell in love with this life: I love watching the gifts of talented artists blossom and become one.
ladygaga,Thanku my inspiring show collaborators Alex Werz James Scully Steven Galloway Stephan Gan Inez&amp;Vinoodh Nicola Formichetti Samantha Garrett
ladygaga,Extra TV: Exclusive! Designer Brandon Maxwell Gets a Helping Hand from BFF Lady Gaga BackStage http://t.co/blitJlQfHF
ladygaga,Goodbye #NYFW you were a killer lay https://t.co/xCdINk0huO
ladygaga,All I want to do is have fun and serve my friends as they make their art. http://t.co/WzwP44IALx
ladygaga,. @Brandonmaxwell  https://t.co/i0myMXk0IR
ladygaga,. @brandonvmaxwell SS 16 https://t.co/JZzdNQHNMZ
ladygaga,Brandon Maxwell SS 16 SHOW http://t.co/dQ5djWElKh
ladygaga,James Scully ❤️ the master. Flashback to us 5 min before showtime! When he sends the girls out its… https://t.co/EMUZCwW3Rg
ladygaga,BRANDON MAXWELL debuts at Fashion Week : http://t.co/SzCkDJUXTN
ladygaga,. @formichetti #fuckfashion #NYFW attending @Brandonmaxwell 🚬👠 http://t.co/13KEkgNoKH
ladygaga,Ladies and gentlemen. @Brandonmaxwell http://t.co/IFfekAfvPY
ladygaga,LIVE on #Periscope: LIVE: @BrandonMaxwell SS16 Fashion Show!  https://t.co/2QZJBGoz7d
ladygaga,I'm broadcasting the @brandonmaxwell show live on Periscope when it begins shorty!
ladygaga,💋💋@brandonvmaxwell makes his debut collection tonight at #NYFW 2 hrs till we Periscope live! ❤️ https://t.co/b1j5XWzMe0
ladygaga,marlaweinhoff Set Design Stephan Gan @vmagazine Creative Director @brandonvmaxwell studio https://t.co/YV4W8oIBLH
ladygaga,Nothing braver than watching an artist put it all on the line for their passion. #MonstersLoveBrandonMaxwell #NYFW @Brandonmaxwell 💋🚬
ladygaga,#NYFW Love this dress thank you Nina Ricci and vintage Gianni Versace purple shades http://t.co/iJ7Ur4osST
ladygaga,my best friend @Brandonmaxwell is FINALLY showing his first collection at #NYFW tomorrow at 9pm EST look for lifestream on my Twitter #HAUS
ladygaga,Thanku NICOPANDA for this look from the new collection for the day. When you turn a shirt into a dress @formichetti http://t.co/IfyFHF3XYf
ladygaga,Nicopanda. My brilliant rebellious friend. @formichetti #NYFW ballerina gothic Angie Bowie romance https://t.co/fR7ijZQI5a
ladygaga,WANG #10years #NYFW2015 I love my talented ❤️friends❤️ http://t.co/oHMjGJK2I8
ladygaga,#ahsfreakshowemmyswins http://t.co/F2FDwuh4gi
ladygaga,I'm so excited and happy for #AHS winning an EMMY FOR OUTSTANDING MAKEUP IN A LIMITED SERIES! I LOVE YOU ERYN KIM AND MIKE 😈❤️❤️❤️❤️🔪🚬
ladygaga,Lets go NY FASHION WEEK take your pants off I'm ready! Give it to me good boys! ❤️WANG FORMICHETTI… https://t.co/Q2uGoqZjZh
ladygaga,"Scripts, 12 cigarettes and 50 cups of coffee. I am an actress mom. http://t.co/m8i43yEWPY"
ladygaga,Good f*cking morning http://t.co/IbsLvY4yMI
ladygaga,Im so proud to be a part of such a talented group of friends. Thank u for welcoming me into your family of absurdity. http://t.co/pAqikQnip6
ladygaga,Welcome to my HOTEL https://t.co/JZY1ArDLel #AHSHotel 💀🚬🔪👠 @MrRPMurphy 💋 The Countess
ladygaga,When your up at 5 am because you wanna make sure you don't forget to download @IronMaiden new album The Book of Souls. MUSIC FANDOM IS ALIVE
ladygaga,Breakfast.💋 The Cuntess https://t.co/lPMaKJp9Qz
ladygaga,"Meet my children. 💋, The Countess https://t.co/dG7341jfHE"
ladygaga,long day time for a fresh face and a bath! 🍷🚬🔪👠💋 https://t.co/jUWkZ1cPZZ
ladygaga,ARTPOP = artistic revolution through the potential of pop https://t.co/bVxiYSKBxd
ladygaga,"I will say many cheers tonight for ARTPOP, I love you my weird darling. https://t.co/KrL8IeK6uB"
ladygaga,A night of songwriting 💋 http://t.co/FP8BsJc22U
ladygaga,A still from the first episode. #YAAAS #AHS #HOTEL https://t.co/kewyTfbicu
ladygaga,All photography for @EW of The Countess for #HOTEL #AHS is by the brilliant Michael Avedon. http://t.co/LNN56EWGe1
ladygaga,. @MrRPMurphy I need a drink. http://t.co/vSJKWf0jh0
ladygaga,We are family. Meet my magical children. HOTEL #AHS http://t.co/t3FO9j1NHJ
ladygaga,When your bedroom is your office. 👠🔪💋xxx Countess http://t.co/nHpjxuJ4uH
ladygaga,Welcome to my HOTEL #AHS - Countess Elizabeth 💋🚬 http://t.co/QdjUT2pDVF
ladygaga,💄🔪🍷 http://t.co/bcqiRJa6Pa
ladygaga,. @MattBomer relax baby. http://t.co/iG9I9Lfl0h
ladygaga,. @MrRPMurphy ready to slay. 🔪💋 http://t.co/auKNJ8ze4a
ladygaga,It was a pleasure being photographed by the brilliant Michael Avedon for @EW in my Hotel 💋🔪💄👠 - xxx THE COUNTESS http://t.co/JxcosdAUwS
ladygaga,It's been a HARD DAYS NIIGHT...🎶 http://t.co/oPGHwyMSK8
ladygaga,I need a 🚬. https://t.co/2to8opTjoi
ladygaga,Barbra and me. 🎈 what a completely amazing woman. #Funnygirls https://t.co/AeGkZk6bO0
ladygaga,Passion is always the answer. It's the fire needed to light the soul. 💛
ladygaga,I #vote @curebatten #upgradeyourworld http://t.co/U59C9RUt0X
ladygaga,Happy Birthday buddy @MCMichelsen . Have a killer day. 💀🔪🎉 http://t.co/4kWIiT9lvU
ladygaga,".@IronMaiden For you, sire. 😈 http://t.co/hqnXIoYmT4"
ladygaga,"I wore my own personal Iron Maiden ""NUMBER OF THE BEAST"" tee-shirt on a major fashion cover @ironmaiden I'm so proud to be a fan 😈 666"
ladygaga,BRUCE WEBER x CARINE ROITFELD x GAGA. UNRETOUCHED  https://t.co/VTVPNSXgbY
ladygaga,". @MsKathyBates I adore you so much, see u on set later! 💀"
ladygaga,Morning on set with @faspiras and sarahtannomakeup #haus #help Freddy making wigs is major. https://t.co/yiY3F7pbu8
ladygaga,I love @RedOne_Official and @TheBandPerry thank you for the ammaazzzing new single! ❤️❤️ #LiveForever http://t.co/MKXDONaJdl 💜💜💜
ladygaga,"A bloody pool for the cast, sorry #AHSfans there's few pictures. At my parties, I find the less… https://t.co/an8UU8GRn8"
ladygaga,Sue me I love a good PUMP 👄👠 http://t.co/CX8X3ckftp
ladygaga,Stella McCartney I have a current obsession with white dresses. https://t.co/NkTcTS9w3b
ladygaga,@MarcMonster YAAAS I wish I was there to get in a tushie ride but I'm busy being an actress 💗💗💗🔪🚬
ladygaga,. @brandonvmaxwell can this be our Christmas card. 😂💗 http://t.co/Ezl5K9HivC
ladygaga,Thank you HFPA and Lorenzo for having me present tonight https://t.co/sCAj5FnMq0
ladygaga,. @brandonvmaxwell yes m*therf*%ker. We're ready to be inspired. #highfashion #hausofgaga #brandonmaxwell https://t.co/mQBBTPx87W
ladygaga,Queen Asia @missasiakinney a true #luxurypig. http://t.co/cXJtvRPBpY
ladygaga,"Thoughts on first day shooting for AHS? I say, I've died and gone to my personal heaven. 🔪💋💄🚬"
ladygaga,Good night Donovan 🚬 https://t.co/DNbcd1zdAu
ladygaga,The Countess here. https://t.co/82382DwJlI
ladygaga,"Raise the stakes on you. Be what you want, when you want, but always challenge yourself about it...why? ❤️ http://t.co/1Mi8aBIFeN"
ladygaga,"Today, do something you wouldn't usually do, and take surveys of how it makes you feel. It may surprise you! 📷 http://t.co/by7L39XSas"
ladygaga,"Good morning! Don't forget to be yourself today, that's true beauty! http://t.co/PqjHZMjiiY"
ladygaga,Look at the details on this cake!! @missasiakinney and Happy made it too ! https://t.co/5glWJQo5Xy
ladygaga,Tony doesn't check the internet too much so I wanted to show you the surprise we got him for tonight's final show! ❤️ http://t.co/ZbfZ9hu83r
ladygaga,Just posted a video https://t.co/OupDLOfRnm
ladygaga,I'm so sad that this tour is ending. I will never forget it as long as I live. And maybe longer. https://t.co/hSNc5xhkJ9
ladygaga,Gaultier https://t.co/DQ8kl9MeH2
ladygaga,Just posted a photo https://t.co/wiAT5G8tyZ
ladygaga,JITROIS http://t.co/2VKNbntocA
ladygaga,I love this damn dress I wish it had a heart beat so I could tell it thank u for the fun I had last night 👓 http://t.co/Ov6e4zfK5a
ladygaga,That was then and this is now. http://t.co/Lgugy8KiFS
ladygaga,No filter just sarahtannomakeup @faspiras hair and Vivienne Westwood suit https://t.co/Uep2FAwTFy
ladygaga,Blonday #monsterstyle on Place http://t.co/fQBxFOqwCc http://t.co/cZPEEKp1wZ
ladygaga,Backstage at #CheekToCheekTour were done in just a few shows!! I'm gonna miss it so much!! 🎤 http://t.co/uQhnMGdtFr
ladygaga,Casper Werner http://t.co/VZgMFu3K6j
ladygaga,Anime Glamour @SarahTanno @fredericaspiras http://t.co/ugy8V9Py00
ladygaga,.@EllenVUnwerth directed @shiseido campaign! That brilliant lady put me in this coffin for a photo in 2009 for OUT. 💀 http://t.co/9SxmvYsIDG
ladygaga,"'Be Yourself, That's What Makes You Beautiful"" 💋, Gaga https://t.co/OvThtyvs4e"
ladygaga,Japanese Commercial 'Be Yourself ' for SHISEIDO starring me and @missasiakinney !😭💗🐽 https://t.co/B2Tc05iLUT
ladygaga,.@styledotcom @Shiseido Beauty Campaign Makeup @SarahTanno Hair @fredericaspiras https://t.co/GzkjelNTKj with a Cameo from @MissAsiaKinney 💋
ladygaga,"""Be Yourself, That's What Makes You Beautiful"" @Shiseido Shot in my NY apt, &amp; St. Jerome's w/ all my REAL friends!  https://t.co/GzkjelNTKj"
ladygaga,"Thanks for letting me sit in last night guys @U2 , thanks for ripping with me in the garden. That was special, plus I love Irishmen 🎶🎤🎹🍻🍻"
ladygaga,@nilerodgers @FOLDfest DONT TEASE ME NILE WE CAN MAKE MATCHING OUTFITS AND ILL PLAY THE KEYS
ladygaga,@U2 all hail You Too
ladygaga,@tattooedreams @1942bs wanna race
ladygaga,1st dress in this is McQueen from his very last collection I wore it to the MTV awards w/ 3 discharged gay soldiers. https://t.co/pv1RzzONn9
ladygaga,"Shining up the glass sparkly and pretty, listening to Jazz, why a beautiful morning. I need two more… https://t.co/Fp8o7TguHO"
ladygaga,"Long Live McQueen. Look monsters, we got a sign of love from the beyond. 💀 https://t.co/3fao0pVeoF"
ladygaga,When a gift comes to you from Heaven #LongLiveMcQueen https://t.co/uBC9DI37yf
ladygaga,. @preciousweapons I'm aviation high http://t.co/paltc0fumQ
ladygaga,http://t.co/HTuhZGb4UN
ladygaga,Last night was fun I lost my cellphone. But at least nobody put any fucking straws in our martinis @DorindaMedley http://t.co/mvzecUbHEl
ladygaga,3 blondes in AC! Hanging w mommy and our friend @DorindaMedley 💗💗💗 http://t.co/svOaX2UIu8
ladygaga,@KevinGagaloo I did the makeup on those boys and put he tiaras on them! 😍 so cute
ladygaga,"Flashback2009 when I 1st wore Lavender blond, every1 said I was pop's weirdo w/ my colored hair I didn't give a shit https://t.co/nSHIOeWaaj"
ladygaga,"Proof that little monsters catapulted ""YAAAAAS"" to cultural stardom.  https://t.co/HZcdhQg8kC"
ladygaga,Amy sounded so much like Dinah Washington. I wish she was still alive singing jazz. http://t.co/BymhIVyNcz
ladygaga,@kazface I love your avi! You have true #monsterstyle #YAAAAS #QUEEN
ladygaga,The moral of today http://t.co/SZPRNS3woJ
ladygaga,"So proud @asielhardison my dancer/life soldier of 7 yrs &amp; bestie, Check out his choreography for THE HUNGER GAMES https://t.co/Qhzzj8jsrv"
ladygaga,Friendship at my Place. http://t.co/zoFdcNosW1 http://t.co/sdZ68kssmD
ladygaga,Check this out! #littlemonsters on Place. Diana in #monsterstyle http://t.co/68G9ZX4ANJ http://t.co/Oj9jEr99w6
ladygaga,"I just downloaded Place, and you should too. You can create a spot where ONLY you and your friends can go. http://t.co/K76NpodaiX"
ladygaga,"Throwback to 2004. Before I was famous. Before everything changed, but me I've always stayed the same! That hair! https://t.co/RBKPyLSgPg"
ladygaga,@DorindaMedley @BravoWWHL makeup artists do it to protect lipstick...its bullshit
ladygaga,Check this out! #littlemonsters on Place http://t.co/laqH7WFODh http://t.co/JByT4ATo9M
ladygaga,.@Andy DORINDA is life! 💗💗💕 #yaaass #queen
ladygaga,Miss my monsters! See you soon in Atlanta! 💜 http://t.co/FeVXzAEV2G
ladygaga,UNBELIEVABLE. a true shot of life http://t.co/vV4pwzJApa
ladygaga,holy sh*t praise the lord. wow  https://t.co/1kQkNV6LPI
ladygaga,". @LATechWatch You should call me, I'll tell you about the true geniuses behind Backplane and 'Born This Way!"" Lots of illusions about it..."
ladygaga,"The ONLY sneaker I will wear for fashion, and only because I have to for my hips to stay healthy. #Chucks http://t.co/MD1Ee9poiZ"
ladygaga,BACK in the USA Babaaay!!! http://t.co/1qCWDt0ycM
ladygaga,@InMyFashionXo just being cleaned! It's so big! It needs a car wash! ❤️
ladygaga,During my my first [psychotic] break the content of my delusions involved questions of human… https://t.co/LQZwKzYnVQ
